customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,balance_salary_ratio,high_product_flag,credit_card_label,active_member_label,churn_label
15687719,532,Spain,Female,37,5,£0.00,2,0,1,"£6,761.84",0,31-45,0,0,No,Yes,Stayed
15799641,540,Spain,Male,39,2,£0.00,2,1,0,"£81,995.92",0,31-45,0,0,Yes,No,Stayed
15758702,705,France,Female,55,8,£0.00,2,1,1,"£14,392.68",0,46-60,0,0,Yes,Yes,Stayed
15689526,542,Germany,Female,35,9,"£127,543.11",2,1,0,£468.94,1,31-45,271.98,0,Yes,No,Churned
15586848,706,France,Male,38,1,£0.00,2,1,0,"£122,379.54",0,31-45,0,0,Yes,No,Stayed
15707637,765,France,Female,56,1,£0.00,1,1,0,"£13,228.93",1,46-60,0,0,Yes,No,Churned
15719426,529,France,Male,67,8,"£103,101.56",2,1,1,"£154,002.02",1,60+,0.67,0,Yes,Yes,Churned
15639265,714,France,Male,54,7,"£126,113.28",1,1,0,"£112,777.38",0,46-60,1.12,0,Yes,No,Stayed
15576124,582,France,Male,41,1,"£40,488.76",1,1,0,"£128,528.83",0,31-45,0.32,0,Yes,No,Stayed
15757829,609,Germany,Female,40,10,"£137,389.77",2,1,0,"£170,122.22",0,31-45,0.81,0,Yes,No,Stayed
15633227,518,France,Female,28,9,"£85,146.36",1,0,0,"£2,803.89",0,18-30,30.37,0,No,No,Stayed
15753092,791,Germany,Male,35,5,"£129,828.58",1,1,1,"£181,918.26",1,31-45,0.71,0,Yes,Yes,Churned
15782939,747,France,Male,42,4,"£80,214.36",1,1,0,"£115,241.96",1,31-45,0.7,0,Yes,No,Churned
15746338,565,France,Female,40,2,£0.00,2,1,1,"£129,956.13",0,31-45,0,0,Yes,Yes,Stayed
15590676,735,France,Male,34,1,"£141,796.43",1,1,0,"£45,858.49",0,31-45,3.09,0,Yes,No,Stayed
15599329,697,France,Female,49,7,"£195,238.29",4,0,1,"£131,083.56",1,46-60,1.49,1,No,Yes,Churned
15783097,813,Germany,Male,27,6,"£111,348.15",1,1,0,"£46,422.46",0,18-30,2.4,0,Yes,No,Stayed
15597885,772,France,Male,43,6,£0.00,2,1,1,"£57,675.88",0,31-45,0,0,Yes,Yes,Stayed
15597467,606,France,Female,71,8,£0.00,2,1,1,"£169,741.96",0,60+,0,0,Yes,Yes,Stayed
15724764,667,Germany,Female,42,10,"£64,404.26",2,0,0,"£26,022.37",0,31-45,2.47,0,No,No,Stayed
15778418,637,Germany,Male,40,9,"£154,309.67",1,1,1,"£125,334.16",1,31-45,1.23,0,Yes,Yes,Churned
15684769,542,France,Male,67,10,"£129,431.36",1,0,1,"£21,343.74",0,60+,6.06,0,No,Yes,Stayed
15756167,762,Spain,Female,43,5,"£134,204.67",1,1,1,"£139,971.01",0,31-45,0.96,0,Yes,Yes,Stayed
15632439,698,France,Female,39,4,£0.00,2,0,1,"£47,455.82",0,31-45,0,0,No,Yes,Stayed
15755138,850,France,Female,32,8,£0.00,2,1,1,"£55,593.80",0,31-45,0,0,Yes,Yes,Stayed
15659092,621,France,Female,50,5,£0.00,2,1,0,"£191,756.54",1,46-60,0,0,Yes,No,Churned
15742116,671,Germany,Female,48,9,"£116,711.06",2,0,0,"£76,373.38",0,46-60,1.53,0,No,No,Stayed
15801994,775,France,Male,31,9,£0.00,2,1,0,"£169,278.51",0,31-45,0,0,Yes,No,Stayed
15647572,504,Spain,Male,34,0,"£54,980.81",1,1,1,"£136,909.88",0,31-45,0.4,0,Yes,Yes,Stayed
15644551,751,Spain,Female,37,3,"£99,773.85",2,1,0,"£54,865.92",0,31-45,1.82,0,Yes,No,Stayed
15709135,691,Germany,Male,30,7,"£101,231.77",2,0,0,"£156,529.44",0,18-30,0.65,0,No,No,Stayed
15684469,841,Germany,Male,32,2,"£117,070.21",1,1,0,"£113,482.20",0,31-45,1.03,0,Yes,No,Stayed
15627637,709,Germany,Male,23,8,"£73,314.04",2,1,0,"£63,446.47",0,18-30,1.16,0,Yes,No,Stayed
15667093,673,France,Male,37,2,£0.00,1,1,1,"£13,624.02",0,31-45,0,0,Yes,Yes,Stayed
15690589,541,France,Male,37,9,"£212,314.03",1,0,1,"£148,814.54",0,31-45,1.43,0,No,Yes,Stayed
15595350,661,France,Female,31,3,"£136,067.82",2,1,0,"£65,567.91",0,31-45,2.08,0,Yes,No,Stayed
15777586,784,Spain,Female,42,2,"£109,052.04",2,1,0,"£6,409.55",0,31-45,17.01,0,Yes,No,Stayed
15804064,742,France,Female,35,2,"£79,126.17",1,1,1,"£126,997.53",0,31-45,0.62,0,Yes,Yes,Stayed
15717770,850,Spain,Female,55,7,£0.00,1,0,0,"£171,762.87",1,46-60,0,0,No,No,Churned
15754443,443,France,Female,35,9,"£108,308.00",1,1,0,"£129,031.19",1,31-45,0.84,0,Yes,No,Churned
15776939,778,Germany,Female,48,3,"£102,290.56",2,1,0,"£182,691.31",0,46-60,0.56,0,Yes,No,Stayed
15713517,529,France,Male,39,6,"£102,025.08",2,1,0,"£12,351.01",0,31-45,8.26,0,Yes,No,Stayed
15683522,678,Germany,Female,37,2,"£113,383.07",1,1,1,"£135,123.96",0,31-45,0.84,0,Yes,Yes,Stayed
15673995,516,Spain,Female,65,9,"£102,541.10",1,1,0,"£181,490.42",0,60+,0.56,0,Yes,No,Stayed
15771054,469,Spain,Male,35,5,£0.00,2,1,0,"£186,490.37",0,31-45,0,0,Yes,No,Stayed
15578788,786,Spain,Male,40,6,£0.00,2,0,0,"£41,248.80",0,31-45,0,0,No,No,Stayed
15737408,703,France,Female,41,6,"£109,941.51",1,1,0,"£116,267.28",0,31-45,0.95,0,Yes,No,Stayed
15750837,579,Germany,Male,41,0,"£141,749.68",1,0,1,"£9,201.53",0,31-45,15.41,0,No,Yes,Stayed
15576022,565,France,Male,38,5,£0.00,2,0,1,"£80,630.32",0,31-45,0,0,No,Yes,Stayed
15635502,443,France,Male,44,2,£0.00,1,1,0,"£159,165.70",0,31-45,0,0,Yes,No,Stayed
15627298,589,France,Male,37,7,"£85,146.48",2,1,0,"£86,490.09",1,31-45,0.98,0,Yes,No,Churned
15811415,691,France,Female,44,6,"£134,066.10",2,1,1,"£197,572.41",0,31-45,0.68,0,Yes,Yes,Stayed
15645059,711,France,Female,28,8,£0.00,2,0,0,"£105,159.89",0,18-30,0,0,No,No,Stayed
15689671,775,Spain,Male,27,4,£0.00,1,1,1,"£40,807.26",0,18-30,0,0,Yes,Yes,Stayed
15718667,621,France,Male,35,7,"£87,619.29",1,1,0,£143.34,0,31-45,611.27,0,Yes,No,Stayed
15803202,350,France,Male,51,10,£0.00,1,1,1,"£125,823.79",1,46-60,0,0,Yes,Yes,Churned
15593683,668,Spain,Female,30,8,£0.00,2,1,0,"£138,465.70",0,18-30,0,0,Yes,No,Stayed
15703394,633,Spain,Male,27,3,£0.00,2,1,0,"£44,008.91",0,18-30,0,0,Yes,No,Stayed
15570289,697,Germany,Male,43,8,"£103,409.16",1,1,0,"£66,893.28",1,31-45,1.55,0,Yes,No,Churned
15567437,734,Germany,Female,30,7,"£123,040.38",1,1,1,"£76,503.06",0,18-30,1.61,0,Yes,Yes,Stayed
15711687,434,France,Male,41,4,"£108,128.52",1,0,1,"£56,784.11",0,31-45,1.9,0,No,Yes,Stayed
15656592,646,Germany,Male,48,8,"£169,023.33",2,1,1,"£175,657.55",0,46-60,0.96,0,Yes,Yes,Stayed
15634373,764,France,Male,30,5,£0.00,2,0,1,"£105,155.66",0,18-30,0,0,No,Yes,Stayed
15769125,727,Spain,Female,41,10,£0.00,2,0,1,"£47,468.56",0,31-45,0,0,No,Yes,Stayed
15711386,724,France,Female,29,6,£0.00,2,0,1,"£64,729.51",0,18-30,0,0,No,Yes,Stayed
15714241,749,Spain,Male,42,9,"£222,267.63",1,0,0,"£101,108.85",1,31-45,2.2,0,No,No,Churned
15642530,706,Germany,Female,47,10,"£144,090.42",1,1,0,"£140,938.95",1,46-60,1.02,0,Yes,No,Churned
15713599,728,France,Male,30,10,"£114,835.43",1,0,1,"£37,662.49",0,18-30,3.05,0,No,Yes,Stayed
15744770,636,France,Male,44,2,£0.00,2,0,0,"£86,414.41",0,31-45,0,0,No,No,Stayed
15780498,634,France,Male,34,3,"£145,030.92",1,1,1,"£41,820.65",0,31-45,3.47,0,Yes,Yes,Stayed
15624397,627,France,Male,43,8,"£71,240.30",1,0,1,"£127,734.16",0,31-45,0.56,0,No,Yes,Stayed
15615219,518,France,Male,59,5,"£138,772.15",1,0,1,"£123,872.00",0,46-60,1.12,0,No,Yes,Stayed
15570908,687,Spain,Female,29,7,"£93,617.07",1,0,1,"£113,050.92",0,18-30,0.83,0,No,Yes,Stayed
15762855,622,Spain,Female,23,8,£0.00,2,1,1,"£131,389.39",0,18-30,0,0,Yes,Yes,Stayed
15661827,693,Spain,Female,45,4,£0.00,2,1,1,"£26,589.56",0,31-45,0,0,Yes,Yes,Stayed
15746035,450,Spain,Male,25,9,"£74,237.20",2,0,1,"£195,463.35",0,18-30,0.38,0,No,Yes,Stayed
15691906,664,Germany,Female,49,5,"£127,421.78",2,1,0,"£108,876.75",1,46-60,1.17,0,Yes,No,Churned
15793424,663,Spain,Female,28,8,"£61,274.70",2,1,0,"£136,054.45",0,18-30,0.45,0,Yes,No,Stayed
15577905,660,France,Male,34,8,"£106,486.66",2,0,1,"£182,262.66",0,31-45,0.58,0,No,Yes,Stayed
15667216,579,France,Female,29,10,"£73,194.52",2,1,1,"£129,209.09",0,18-30,0.57,0,Yes,Yes,Stayed
15673971,655,Germany,Female,44,6,"£146,498.76",1,1,0,"£64,853.51",1,31-45,2.26,0,Yes,No,Churned
15701238,683,France,Male,47,1,£0.00,2,1,0,"£148,989.15",0,46-60,0,0,Yes,No,Stayed
15644849,655,France,Female,32,2,£0.00,1,1,1,"£71,047.51",0,31-45,0,0,Yes,Yes,Stayed
15635531,575,Spain,Female,30,8,£0.00,2,1,0,"£185,341.63",0,18-30,0,0,Yes,No,Stayed
15632263,574,Spain,Male,30,5,"£120,355.00",1,1,0,"£137,793.35",0,18-30,0.87,0,Yes,No,Stayed
15720110,795,France,Male,32,2,"£117,265.21",1,1,1,"£198,317.23",0,31-45,0.59,0,Yes,Yes,Stayed
15619045,776,France,Female,43,4,£0.00,2,0,1,"£162,137.50",0,31-45,0,0,No,Yes,Stayed
15697510,707,Spain,Female,52,7,£0.00,1,1,0,"£109,688.82",1,46-60,0,0,Yes,No,Churned
15784923,705,Germany,Female,37,3,"£109,974.22",1,1,1,"£36,320.87",1,31-45,3.03,0,Yes,Yes,Churned
15567383,678,Germany,Female,44,2,"£98,009.13",2,0,1,"£31,384.86",0,31-45,3.12,0,No,Yes,Stayed
15732621,663,France,Male,34,10,£0.00,1,1,1,"£114,083.73",0,31-45,0,0,Yes,Yes,Stayed
15757981,748,France,Male,66,8,£0.00,1,1,1,"£163,331.65",0,60+,0,0,Yes,Yes,Stayed
15727819,677,Spain,Female,34,10,"£171,671.90",1,1,1,"£50,777.77",0,31-45,3.38,0,Yes,Yes,Stayed
15738088,634,Spain,Male,63,10,£0.00,2,1,0,"£30,772.86",1,60+,0,0,Yes,No,Churned
15765173,350,France,Female,60,3,£0.00,1,0,0,"£113,796.15",1,46-60,0,0,No,No,Churned
15665159,727,France,Male,61,0,"£128,213.96",2,1,1,"£188,729.08",1,60+,0.68,0,Yes,Yes,Churned
15618203,773,Germany,Male,51,8,"£116,197.65",2,1,1,"£86,701.40",0,46-60,1.34,0,Yes,Yes,Stayed
15791452,675,France,Male,39,1,£0.00,2,1,0,"£153,129.22",0,31-45,0,0,Yes,No,Stayed
15638159,649,Spain,Female,36,6,"£86,607.39",1,0,0,"£19,825.09",0,31-45,4.37,0,No,No,Stayed
15585466,552,France,Male,29,10,£0.00,2,1,0,"£12,186.83",0,18-30,0,0,Yes,No,Stayed
15677310,761,Germany,Male,62,5,"£98,854.34",1,0,0,"£86,920.97",1,60+,1.14,0,No,No,Churned
15646262,622,France,Male,31,7,£0.00,1,1,0,"£35,408.77",0,31-45,0,0,Yes,No,Stayed
15656901,615,France,Male,59,8,£0.00,2,1,1,"£165,576.55",0,46-60,0,0,Yes,Yes,Stayed
15621093,681,Germany,Male,31,4,"£97,338.19",2,0,0,"£48,226.76",0,31-45,2.02,0,No,No,Stayed
15592123,768,France,Male,30,6,£0.00,2,1,1,"£199,454.37",0,18-30,0,0,Yes,Yes,Stayed
15589200,617,Spain,Male,34,9,£0.00,2,1,0,"£118,749.58",0,31-45,0,0,Yes,No,Stayed
15602934,452,France,Female,33,6,"£131,698.57",2,1,0,"£151,623.91",0,31-45,0.87,0,Yes,No,Stayed
15812720,807,Germany,Male,37,10,"£130,110.45",2,0,1,"£172,097.95",0,31-45,0.76,0,No,Yes,Stayed
15695383,567,Spain,Male,44,9,£0.00,2,1,0,"£87,677.15",0,31-45,0,0,Yes,No,Stayed
15723064,603,Spain,Male,24,1,"£165,149.13",2,1,0,"£21,858.28",0,18-30,7.56,0,Yes,No,Stayed
15761606,617,Spain,Female,37,9,"£101,707.80",1,1,0,"£123,866.28",0,31-45,0.82,0,Yes,No,Stayed
15650322,701,France,Female,34,3,"£105,588.66",1,0,1,"£74,694.41",0,31-45,1.41,0,No,Yes,Stayed
15669782,820,Germany,Male,39,9,"£111,336.89",1,1,0,"£16,770.31",1,31-45,6.64,0,Yes,No,Churned
15751628,438,France,Male,60,7,"£78,391.17",1,0,1,"£49,424.60",0,46-60,1.59,0,No,Yes,Stayed
15809057,600,Spain,Female,27,6,£0.00,2,1,1,"£172,031.22",0,18-30,0,0,Yes,Yes,Stayed
15617052,782,France,Male,34,9,£0.00,1,1,0,"£183,021.06",1,31-45,0,0,Yes,No,Churned
15590810,638,Germany,Female,41,9,"£144,326.09",1,1,0,"£73,979.85",1,31-45,1.95,0,Yes,No,Churned
15801293,850,Germany,Male,27,1,"£101,278.25",2,1,1,"£26,265.18",0,18-30,3.86,0,Yes,Yes,Stayed
15770968,741,Germany,Female,19,8,"£108,711.57",2,1,0,"£24,857.25",0,18-30,4.37,0,Yes,No,Stayed
15572356,689,Spain,Male,73,1,"£108,555.07",1,0,1,"£167,969.15",0,60+,0.65,0,No,Yes,Stayed
15603247,743,Germany,Female,35,1,"£146,781.24",1,1,0,"£189,307.70",0,31-45,0.78,0,Yes,No,Stayed
15619116,493,France,Female,36,2,£0.00,2,0,1,"£99,770.30",0,31-45,0,0,No,Yes,Stayed
15691792,416,Spain,Male,35,8,£0.00,1,0,0,"£119,712.78",0,31-45,0,0,No,No,Stayed
15783276,725,France,Female,25,9,£0.00,2,1,1,"£168,607.74",0,18-30,0,0,Yes,Yes,Stayed
15766137,497,France,Male,34,2,£0.00,2,1,1,"£83,087.13",0,31-45,0,0,Yes,Yes,Stayed
15574554,537,Germany,Male,66,8,"£103,291.25",2,1,1,"£130,664.79",0,60+,0.79,0,Yes,Yes,Stayed
15578671,706,Spain,Female,29,1,"£209,490.21",1,1,1,"£133,267.69",1,18-30,1.57,0,Yes,Yes,Churned
15716608,651,Spain,Male,38,2,£0.00,3,1,0,"£67,029.82",1,31-45,0,1,Yes,No,Churned
15690670,720,France,Male,33,2,£0.00,2,0,1,"£141,031.08",0,31-45,0,0,No,Yes,Stayed
15630466,797,France,Male,45,8,£0.00,1,0,0,"£125,110.02",0,31-45,0,0,No,No,Stayed
15630349,543,Spain,Male,23,5,£0.00,2,1,0,"£117,832.39",0,18-30,0,0,Yes,No,Stayed
15803801,454,France,Male,34,4,£0.00,2,1,0,"£198,817.72",0,31-45,0,0,Yes,No,Stayed
15647890,691,France,Male,37,9,"£149,405.18",1,1,1,"£146,411.60",0,31-45,1.02,0,Yes,Yes,Stayed
15606115,510,France,Female,52,6,"£191,665.21",1,1,1,"£131,312.56",1,46-60,1.46,0,Yes,Yes,Churned
15714642,792,Spain,Female,40,7,£0.00,1,1,0,"£141,652.20",0,31-45,0,0,Yes,No,Stayed
15741181,721,France,Male,41,6,"£135,071.12",1,1,1,"£64,477.25",0,31-45,2.09,0,Yes,Yes,Stayed
15773973,765,France,Male,41,2,£0.00,2,0,1,"£191,215.61",0,31-45,0,0,No,Yes,Stayed
15758546,850,Spain,Male,39,8,£0.00,2,1,1,"£37,090.44",0,31-45,0,0,Yes,Yes,Stayed
15598940,681,Germany,Male,38,6,"£181,804.34",2,1,1,"£57,517.71",0,31-45,3.16,0,Yes,Yes,Stayed
15669783,586,France,Female,60,3,"£47,020.65",2,0,1,"£63,241.21",1,46-60,0.74,0,No,Yes,Churned
15624993,753,France,Female,36,7,"£128,518.98",1,1,1,"£44,567.83",1,31-45,2.88,0,Yes,Yes,Churned
15760568,593,Germany,Female,38,5,"£142,658.04",2,0,1,"£135,337.11",0,31-45,1.05,0,No,Yes,Stayed
15699047,674,France,Female,21,9,"£120,150.39",2,1,1,"£33,964.03",0,18-30,3.54,0,Yes,Yes,Stayed
15616168,610,France,Female,35,7,"£81,905.95",1,1,1,"£61,623.19",0,31-45,1.33,0,Yes,Yes,Stayed
15773146,652,France,Male,26,3,"£137,998.20",2,0,1,"£168,989.77",0,18-30,0.82,0,No,Yes,Stayed
15770375,850,Germany,Female,26,8,"£123,126.29",1,1,0,"£74,425.41",0,18-30,1.65,0,Yes,No,Stayed
15589725,740,France,Female,51,4,£0.00,2,1,1,"£178,929.84",0,46-60,0,0,Yes,Yes,Stayed
15710034,637,Germany,Male,43,1,"£135,645.29",2,0,1,"£101,382.86",1,31-45,1.34,0,No,Yes,Churned
15800806,685,Spain,Male,31,7,"£122,449.31",2,1,1,"£180,769.55",0,31-45,0.68,0,Yes,Yes,Stayed
15570485,558,Spain,Male,40,4,"£161,766.87",1,0,0,"£92,378.54",0,31-45,1.75,0,No,No,Stayed
15575391,677,France,Female,37,3,£0.00,2,1,1,"£38,252.25",0,31-45,0,0,Yes,Yes,Stayed
15790750,592,Germany,Male,36,10,"£123,187.51",1,0,1,"£146,111.35",0,31-45,0.84,0,No,Yes,Stayed
15714832,652,Germany,Male,36,9,"£150,956.71",1,0,0,"£72,350.17",0,31-45,2.09,0,No,No,Stayed
15619953,662,Spain,Female,42,6,"£105,021.28",1,1,0,"£48,242.38",0,31-45,2.18,0,Yes,No,Stayed
15673929,543,France,Male,64,4,£0.00,2,1,1,"£148,305.82",0,60+,0,0,Yes,Yes,Stayed
15578835,675,Spain,Female,50,1,"£133,204.91",1,0,1,"£8,270.06",0,46-60,16.11,0,No,Yes,Stayed
15752388,643,Spain,Female,35,6,£0.00,2,1,1,"£41,549.64",0,31-45,0,0,Yes,Yes,Stayed
15797081,611,Germany,Female,49,9,"£115,488.52",2,1,1,"£138,656.81",1,46-60,0.83,0,Yes,Yes,Churned
15570194,412,France,Male,29,5,£0.00,2,0,0,"£12,510.53",0,18-30,0,0,No,No,Stayed
15580149,638,Spain,Male,41,7,£0.00,2,1,0,"£43,889.41",0,31-45,0,0,Yes,No,Stayed
15777708,824,Spain,Female,38,3,£0.00,2,1,0,"£192,800.25",0,31-45,0,0,Yes,No,Stayed
15769955,683,France,Female,40,1,£0.00,2,0,0,"£75,762.00",0,31-45,0,0,No,No,Stayed
15810444,562,Germany,Female,39,6,"£130,565.02",1,1,0,"£9,854.72",1,31-45,13.25,0,Yes,No,Churned
15645593,599,France,Female,41,2,"£91,328.71",1,1,0,"£115,724.78",0,31-45,0.79,0,Yes,No,Stayed
15765345,753,France,Male,35,4,£0.00,2,1,1,"£106,303.40",0,31-45,0,0,Yes,Yes,Stayed
15760873,594,France,Male,50,7,"£81,310.34",1,1,1,"£183,868.01",0,46-60,0.44,0,Yes,Yes,Stayed
15794178,657,France,Male,34,3,"£107,136.60",1,1,0,"£153,895.46",0,31-45,0.7,0,Yes,No,Stayed
15589361,716,Spain,Male,34,9,£0.00,1,1,1,"£66,695.71",0,31-45,0,0,Yes,Yes,Stayed
15662483,850,France,Male,43,7,£0.00,2,1,1,"£173,851.11",0,31-45,0,0,Yes,Yes,Stayed
15809736,664,France,Male,46,2,£0.00,1,1,1,"£177,423.02",1,46-60,0,0,Yes,Yes,Churned
15731148,558,France,Male,33,0,"£108,477.49",1,1,1,"£109,096.71",1,31-45,0.99,0,Yes,Yes,Churned
15774328,606,Germany,Male,40,1,"£144,757.97",2,1,1,"£166,656.18",0,31-45,0.87,0,Yes,Yes,Stayed
15646969,776,Spain,Male,33,2,£0.00,2,1,1,"£176,921.00",0,31-45,0,0,Yes,Yes,Stayed
15718769,557,Spain,Male,36,1,"£113,110.26",1,1,0,"£98,413.10",0,31-45,1.15,0,Yes,No,Stayed
15610226,614,France,Female,27,9,"£106,414.57",2,0,0,"£77,500.81",0,18-30,1.37,0,No,No,Stayed
15616270,620,Spain,Male,42,4,"£106,920.91",1,0,1,"£119,747.08",0,31-45,0.89,0,No,Yes,Stayed
15790717,695,Spain,Male,35,7,£0.00,2,1,0,"£160,387.98",0,31-45,0,0,Yes,No,Stayed
15635703,729,Germany,Female,39,1,"£131,513.26",1,1,1,"£193,715.00",0,31-45,0.68,0,Yes,Yes,Stayed
15616365,571,France,Female,53,2,£0.00,2,1,0,"£28,045.77",0,46-60,0,0,Yes,No,Stayed
15630244,457,France,Male,40,10,"£134,320.23",2,1,0,"£150,757.35",0,31-45,0.89,0,Yes,No,Stayed
15734714,559,France,Female,29,3,"£79,715.36",1,1,0,"£82,252.28",0,18-30,0.97,0,Yes,No,Stayed
15721433,664,France,Female,38,4,"£74,306.19",2,1,0,"£154,395.56",0,31-45,0.48,0,Yes,No,Stayed
15590201,500,Spain,Female,50,5,£0.00,4,1,1,"£83,866.35",1,46-60,0,1,Yes,Yes,Churned
15590828,782,Germany,Male,42,7,"£126,428.38",1,1,0,"£39,830.10",0,31-45,3.17,0,Yes,No,Stayed
15752097,708,Spain,Male,38,8,"£99,640.89",1,1,0,"£12,429.22",0,31-45,8.02,0,Yes,No,Stayed
15800031,681,France,Male,43,3,"£66,338.68",1,1,1,"£18,772.50",1,31-45,3.53,0,Yes,Yes,Churned
15630857,674,Spain,Female,39,6,£0.00,2,1,1,"£9,574.83",0,31-45,0,0,Yes,Yes,Stayed
15689953,697,Spain,Male,43,10,"£128,226.37",1,0,0,"£188,486.94",0,31-45,0.68,0,No,No,Stayed
15759733,774,France,Female,26,5,£0.00,2,1,1,"£64,716.08",0,18-30,0,0,Yes,Yes,Stayed
15810826,624,France,Male,36,6,£0.00,2,0,0,"£84,749.96",0,31-45,0,0,No,No,Stayed
15668009,747,Spain,Male,37,1,£0.00,2,0,1,"£180,551.76",0,31-45,0,0,No,Yes,Stayed
15743456,715,France,Female,32,10,£0.00,2,1,0,"£60,907.49",0,31-45,0,0,Yes,No,Stayed
15725762,808,France,Male,24,4,"£122,168.65",1,1,0,"£174,107.04",0,18-30,0.7,0,Yes,No,Stayed
15761713,678,France,Female,43,7,"£178,074.33",1,0,0,"£110,405.90",0,31-45,1.61,0,No,No,Stayed
15769246,813,Germany,Male,59,2,"£135,078.41",1,1,0,"£187,636.06",1,46-60,0.72,0,Yes,No,Churned
15781129,687,Spain,Male,38,8,"£69,434.40",2,1,1,"£66,580.13",1,31-45,1.04,0,Yes,Yes,Churned
15599124,832,France,Female,29,5,£0.00,2,1,0,"£178,779.52",0,18-30,0,0,Yes,No,Stayed
15639004,668,France,Male,72,2,£0.00,2,1,1,"£70,783.61",0,60+,0,0,Yes,Yes,Stayed
15810995,526,Germany,Male,34,3,"£122,726.56",1,1,1,"£46,772.36",0,31-45,2.62,0,Yes,Yes,Stayed
15653773,457,France,Female,38,7,"£164,496.99",1,1,1,"£163,327.27",0,31-45,1.01,0,Yes,Yes,Stayed
15708357,649,Spain,Female,38,8,£0.00,1,1,0,"£103,760.53",0,31-45,0,0,Yes,No,Stayed
15733597,669,France,Female,41,0,"£150,219.41",2,0,0,"£107,839.03",0,31-45,1.39,0,No,No,Stayed
15789560,668,France,Male,42,8,"£187,534.79",1,1,1,"£32,900.41",1,31-45,5.7,0,Yes,Yes,Churned
15699524,466,France,Female,30,3,£0.00,1,1,0,"£193,984.60",0,18-30,0,0,Yes,No,Stayed
15626475,685,France,Male,30,2,£0.00,2,1,1,"£140,889.32",0,18-30,0,0,Yes,Yes,Stayed
15810839,610,France,Male,34,0,"£103,108.17",1,0,0,"£125,646.82",0,31-45,0.82,0,No,No,Stayed
15684318,582,Germany,Female,50,6,"£96,486.57",2,1,1,"£20,344.02",0,46-60,4.74,0,Yes,Yes,Stayed
15768120,702,Germany,Male,36,9,"£90,560.48",2,1,0,"£174,268.87",0,31-45,0.52,0,Yes,No,Stayed
15712807,556,Spain,Male,46,3,"£131,764.96",1,1,1,"£108,500.66",1,46-60,1.21,0,Yes,Yes,Churned
15696371,812,Spain,Female,24,1,"£92,476.88",1,0,0,"£83,247.14",0,18-30,1.11,0,No,No,Stayed
15675794,645,Germany,Male,47,9,"£152,076.93",1,1,0,"£121,840.20",1,46-60,1.25,0,Yes,No,Churned
15774277,809,France,Male,43,2,£0.00,2,1,1,"£132,908.07",0,31-45,0,0,Yes,Yes,Stayed
15603764,560,France,Male,49,4,£0.00,1,1,1,"£100,075.10",1,46-60,0,0,Yes,Yes,Churned
15618647,744,France,Male,29,1,"£43,504.42",1,1,1,"£119,327.75",0,18-30,0.36,0,Yes,Yes,Stayed
15614643,731,Spain,Female,39,2,£0.00,2,1,0,"£136,737.13",0,31-45,0,0,Yes,No,Stayed
15707696,471,Spain,Female,28,5,£0.00,2,1,1,"£22,356.97",0,18-30,0,0,Yes,Yes,Stayed
15749583,686,Germany,Female,38,2,"£93,569.86",3,0,0,"£10,137.34",1,31-45,9.23,1,No,No,Churned
15815125,668,Spain,Male,45,4,"£102,486.21",2,1,1,"£158,379.25",0,31-45,0.65,0,Yes,Yes,Stayed
15779620,575,France,Male,36,1,£0.00,1,0,1,"£94,570.56",0,31-45,0,0,No,Yes,Stayed
15768233,435,Germany,Male,37,8,"£114,346.30",1,0,1,£980.93,1,31-45,116.57,0,No,Yes,Churned
15637788,743,France,Male,23,3,"£110,203.77",1,1,0,"£95,583.45",0,18-30,1.15,0,Yes,No,Stayed
15777046,580,France,Female,39,9,"£128,362.59",1,1,0,"£86,044.98",0,31-45,1.49,0,Yes,No,Stayed
15788723,599,Germany,Female,49,10,"£143,888.22",2,1,1,"£166,236.38",1,46-60,0.87,0,Yes,Yes,Churned
15790489,534,Spain,Male,34,5,"£170,600.78",1,0,1,"£5,240.53",0,31-45,32.55,0,No,Yes,Stayed
15739476,680,France,Female,32,5,£0.00,1,1,1,"£150,684.23",0,31-45,0,0,Yes,Yes,Stayed
15612670,631,Spain,Female,46,10,£0.00,2,1,1,"£129,508.96",0,46-60,0,0,Yes,Yes,Stayed
15631222,485,France,Female,39,2,"£75,339.64",1,1,1,"£70,665.16",0,31-45,1.07,0,Yes,Yes,Stayed
15658972,699,France,Female,40,8,"£122,038.34",1,1,0,"£102,085.35",0,31-45,1.2,0,Yes,No,Stayed
15724691,712,France,Male,34,1,£0.00,2,1,1,"£195,052.12",0,31-45,0,0,Yes,Yes,Stayed
15740442,603,France,Male,51,8,"£186,825.57",1,1,0,"£93,739.71",1,46-60,1.99,0,Yes,No,Churned
15760427,850,France,Male,40,6,"£124,788.18",1,1,0,"£65,612.12",0,31-45,1.9,0,Yes,No,Stayed
15677939,584,France,Female,41,3,£0.00,2,1,1,"£160,095.48",0,31-45,0,0,Yes,Yes,Stayed
15611599,604,France,Female,71,2,£0.00,2,1,1,"£49,506.82",0,60+,0,0,Yes,Yes,Stayed
15633474,586,France,Male,51,2,"£138,553.57",1,1,1,"£92,406.22",0,46-60,1.5,0,Yes,Yes,Stayed
15671973,467,Spain,Male,39,5,£0.00,2,1,1,"£7,415.96",0,31-45,0,0,Yes,Yes,Stayed
